timestamp,bid_px_0,bid_sz_0,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,bid_px_6,bid_sz_6,bid_px_7,bid_sz_7,bid_px_8,bid_sz_8,bid_px_9,bid_sz_9,ask_px_0,ask_sz_0,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,ask_px_6,ask_sz_6,ask_px_7,ask_sz_7,ask_px_8,ask_sz_8,ask_px_9,ask_sz_9
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.23,100,12.34,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.23,100,12.34,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.34,200,12.36,200,12.37,700,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.34,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.34,100,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,100,12.34,100,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,100,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.36,200,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.87,200,13.88,100,14.03,2,14.15,100,14.25,53,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.87,200,13.88,100,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.87,200,13.88,100,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.66,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.64,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.64,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.64,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.8,15,13.81,100,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700,14.64,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.15,100,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14.03,2,14.28,100,14.45,100,14.56,800,14.6,700,14.64,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.72,15,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.73,100,13.8,15,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.73,100,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700,14.64,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.73,100,13.77,100,13.87,200,14,100,14.03,2,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.73,100,13.77,100,13.87,200,14,100,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700,14.64,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.73,100,13.77,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.73,100,13.77,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.73,100,13.77,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.73,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.68,15,13.69,100,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.68,15,13.69,200,13.72,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.68,15,13.69,200,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.68,15,13.69,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.87,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.87,100,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.94,2,14,100,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.8,100,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.8,200,13.94,2,14,100,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.8,200,13.94,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.68,15,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,100,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.66,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.65,15,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.65,15,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.65,15,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.65,15,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.65,15,13.67,100,13.69,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.65,15,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.64,100,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.61,15,13.63,15,13.64,100,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.61,15,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.61,15,13.62,100,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.45,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.61,15,13.62,100,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.61,15,13.62,100,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.62,100,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.63,15,13.67,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.67,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400,14.7,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400,14.7,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.93,100,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400,14.7,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400,14.7,200,14.87,100
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400,14.7,200
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.8,200,13.81,100,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.76,100,13.8,200,13.81,100,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.76,100,13.8,200,13.81,100,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.76,100,13.8,200,13.81,100,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.76,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700,14.68,1400
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.76,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.76,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.76,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.76,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.76,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.77,100,13.8,200,13.94,2,14.08,100,14.23,100,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.77,100,13.8,200,13.94,2,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.77,100,13.8,200,13.94,2,13.99,100,14.23,100,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.72,100,13.8,200,13.94,2,13.99,100,14.23,100,14.28,100,14.52,300,14.56,800,14.6,700
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.68,15,13.69,100,13.72,100,13.8,200,13.94,2,13.99,100,14.23,100,14.28,100,14.52,300,14.56,800
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.64,15,13.68,15,13.69,100,13.72,100,13.8,200,13.94,2,13.99,100,14.23,100,14.28,100,14.52,300
160,9.55,1700,9.68,100,10.61,200,11.27,100,11.4,100,11.76,100,11.93,200,12.1,100,12.2,200,12.33,100,13.64,15,13.68,115,13.69,100,13.72,100,13.8,200,13.94,2,13.99,100,14.23,100,14.28,100,14.52,300
